project,BugInducing,InducingDate,BugFixing,FixingDates,InducingMessage
quantumlib/Cirq,3b119ed490592a9c9d8675e0170b6bea9157e484,2019-10-11T23:36:19Z,20fb717579253fc76b930e8b30a8b61eb2aa1eec/93ecd24010fb8486b3fdb4e23a1f57eee5e4ad16/93a9312944e200c38acd4a3c2a878583c4903062/,2020-06-09 18:40:42-04:00/2020-05-15 10:51:57-07:00/2019-11-01 17:20:38+00:00/,"SVG Circuit Representations (#2323)

I opened #2313 in the hopes that someone else would do it and I would reap the benefits. Unfortunately, I ended up nerd sniping myself and threw this together last night.

It's rough-and-ready but I think looks pretty serviceable in the end.

![image](https://user-images.githubusercontent.com/4967059/66671100-2d96cc00-ec10-11e9-88e9-39916450c300.png)

![image](https://user-images.githubusercontent.com/4967059/66671134-3d161500-ec10-11e9-896d-8a321713d5c2.png)"
Qiskit/qiskit-terra,2d515a19c10caf5be354126c0fe387129a8c3dd5,2018-11-20T03:01:40Z,50006f1eb87692eb18e5aa7e7650c4fa6b985663/,2019-05-05 07:16:54-04:00/,Korean translation for Terra README.md  (#1297)
quantumlib/Cirq,3f8ef816dc9fde9d24f2d3ccd6f4f30a0113b5d3,2018-07-09T06:23:17Z,b09de95beded8c5373d411208660fe08f9487c80/,2018-07-16 08:03:59+01:00/,Add note on the status of anneal line search (#593)
ProjectQ-Framework/ProjectQ,2d4fe5321a572a1a003382dbe32be5c7e1f93cda,2018-02-13T12:47:22Z,dfaf7256feed6f08a3119a1115c9855a37a8345f/963bff31464e22ce52d95165a8f5f3cacd2605ca/4bf9fd0a647d4a09eeb57f0d96a9aab54e6fda9a/66bf23511f8017a7b9e5ca192f09647ad3507646/7da50cf7a126a29c21d7c935c71684e86132b522/,2020-04-20 08:39:53+01:00/2018-07-19 09:37:27+02:00/2018-06-13 13:23:53+02:00/2018-07-15 13:03:57+02:00/2020-02-04 13:16:02+00:00/,Make the selection of setups (and default engines) more explicit. (#208)
Qiskit/qiskit-terra,ac905f960dd9b98d60280a989dbc6cffdbde0b82,2019-08-02T19:14:51Z,f80ceb59f87431cfa61db42ca9695ad25b9a46df/,2020-06-02 23:45:49+02:00/,Add __init__ to test/randomized directory and fix missing import. (#2898)
softwareQinc/staq,d713f7c7ab72058e6e748e0cb2807a199a80bbb2,2019-10-31T15:16:41Z,a1d006f63f6239ca9265a316573079c5bb477921/,2019-12-10 20:33:19-05:00/,Documentation & cleaning
Qiskit/qiskit-terra,76f21b011171486ccc77775ea29f51be196755e2,2020-07-21T04:17:25Z,1facc81ea28af24ea61a4b2bf35a0601a046bd73/5e116b8e3f2a686bf2f725c0393bc34934979337/,2020-08-03 10:34:18-04:00/2020-08-06 13:08:22-04:00/,"Cleanup leftover SamplePulse mentions (#4730)

* Cleanup SamplePulse mentions leftover.

* deprecate get_sample_pulse to get_waveform.

Co-authored-by: mergify[bot] <37929162+mergify[bot]@users.noreply.github.com>"
XanaduAI/strawberryfields,34b4aeb428fd87dc9047aa48b55f1939030bae9d,2018-07-17T20:46:20Z,b374f7a7ff21f3dfe2ae020bfa97dcc954325747/,2019-12-16 13:02:52-05:00/,updated documentation to remove parameter page [ci skip]
quantumlib/Cirq,3e3778bfded8477a3d5df82eb69279d3f11e313d,2018-04-21T00:10:35Z,b3ddad83b98ed983d2a73e76d586528cf110adae/d358f5cb9a77916f85f5090966c0ebce5c055995/,2018-05-31 22:03:49-04:00/2018-05-02 15:08:18-07:00/,Add dependencies that will be needed for computing test coverage (#323)
Qiskit/qiskit-terra,b6a850332c9f5c3aab6235c219e540098d434f3f,2018-07-17T11:45:31Z,4bf0db919f477c4ca19f533de2cb6e1f6c8c4676/17fda19325960d1c17912bb34744f24f73f7469f/835063574480735b94ec978b77f911808781bda5/,2019-01-08 17:22:18-05:00/2018-09-11 17:45:32+02:00/2018-10-04 22:48:46+02:00/,Update cmake and doc deployment scripts
rigetti/pyquil,e0c3fa359f9a1f42daf86e8cd385ce69da386eb3,2017-06-13T01:24:51Z,d1461db0989223d6d18ac96bda9e715361987005/fb065bb77907173ffc9738d955bbf76546c9dc39/e71571bf65214ca3138665da5cbcf9a1f83659c8/a01f0567ff73747fab84566d91f2e49686bb06b5/3a767d798904affe937ee6d94d833619a0e9b024/,2017-06-22 11:18:33-07:00/2017-10-10 13:02:49-07:00/2017-11-21 15:59:01-08:00/2017-08-09 16:57:55-07:00/2017-06-16 12:55:43-04:00/,rename Connection objects
XanaduAI/strawberryfields,a7c425655e6428b48bf203f6e0806a829ef1915b,2019-02-27T15:16:30Z,4af5ffbf730fae2c9056d78734584dbc0bda70db/3b2619bf779da49715268caab8af2f0afac3bb52/dba918a4480b4b657163b66db658f664054466f9/,2019-02-28 01:33:02+08:00/2019-03-07 11:57:23+01:00/2019-03-07 11:58:47+01:00/,Added channel definitions in extract_channel
qiskit-community/qiskit-vscode,221b5ad129bc20e488c1d0731357ebf0207038aa,2018-04-20T14:36:25Z,4f78f2ca195dacef8539b178a0411740cb9c6cfb/db9fd2226cfee865762b5c0606c6a2471f326dd8/ce3adad297eb256436bdd9fb94428d69f6b4f15f/facec8fd7099c994d8168db04faf02088cc10616/00e3c0c96d51f44328d86dacb169a7a5fe87cc06/,2018-05-22 11:49:26+02:00/2018-05-22 14:06:18+02:00/2018-04-24 09:20:47+01:00/2018-05-03 09:52:54+02:00/2018-05-21 13:54:23+02:00/,The parser adapts the index out of bound check
quantumlib/Cirq,cc61838b155a3e2147aaec388ee712260e638ec5,2020-01-17T23:19:56Z,8e980fd0461d710f234db0b0c1e2815521af526a/,2020-05-04 10:23:28-07:00/,Update master to 0.8.0.dev (#2686)
qiskit-community/qiskit-vscode,c3d6b9a7d1a056ce92b8cbe74292c5fb4943fc7c,2018-05-30T13:54:05Z,dbaba4089439902b0b5358cf8eb774ea9fb9ad11/,2018-06-07 20:21:53+02:00/,Improve the issue templates
Qiskit/qiskit,4f39f434ee7fa8748880aae620440b1b6777fef6,2019-12-27T15:33:41Z,d66ecfe26a7e45e1f0514ddb1a47993cd2ff7dfa/9114dcdca7f4157a26a23c0b9eff20fa8eb252b1/,2020-04-20 14:27:51-04:00/2020-04-24 23:22:04-04:00/,"Added errors from Cloud API (#754)

* Added errors from Cloud API

* Removing trailing white spaces"
quantumlib/Cirq,3fcaad5b65307fbfbf7644152198bc7705eaf58c,2018-08-10T01:28:57Z,a2b981a3bbc50e4651975c4016f6998777a8f067/e5a30e7320ed79cee0cd37436c9e3d05e5d9ebe4/c1e8e5f8f81d7622edc92a19eb0d19709289d2f1/5dcb209d36da0a616b128265407a80f5469d9c67/b931d115b3724be3f8e35eb7aff8a2d72db25bd3/68b809decfdcada3aea91def274913581ec1b4b6/1788d077dc2231dbd6755bb209b650ce9d1200ea/fb427186cb24d5a8d333e3fd7b06b7a020b1d2bc/5aac678433f1a827773264c0136fb0c86a098bf6/,2018-12-19 18:05:09-08:00/2019-06-27 16:27:49-07:00/2018-09-21 03:35:54+02:00/2019-02-14 13:52:29-08:00/2018-11-13 19:13:29-08:00/2019-02-01 11:07:08-08:00/2019-09-24 17:05:58-07:00/2019-10-28 18:29:05-07:00/2018-11-07 21:37:51-08:00/,Improve optimizer (#821)
rigetti/pyquil,cdb0c5fa8919db76a613595b633920a9e0a48269,2018-10-11T18:14:36Z,f253fb5cf15034f908cb847fc11c751d25226d3e/7f38f0010b960fbf3a93bb7ec48c392373221d34/7210fbe56290121c44da97b9ec6eea032fcdb612/,2019-01-24 14:25:55-05:00/2019-01-03 14:00:56-08:00/2019-12-23 16:52:21-05:00/,"change default compiler/qvm endpoints (#560)

* change default compiler/qvm endpoints

Some users with network setups that do aggressive domain name rewriting have the name ""localhost"" mangled, but the localhost IP address seems to be safe in these scenarios.

* update test_api mocks to use 127.0.0.1 over localhost"
quantumlib/Cirq,5c2b2bb646978bfbce277099ca4f4d92e2bd1a4b,2018-03-11T06:35:06Z,13ac49cb20729a08d845172c679d9164db3bb58b/ff07c6a061f08e7952a6d410dc676cc106c91b21/97d58d1e11b3d58785cf1837c774d98a661f091c/7eaef139b405c7e7267d4ae2fa739baa004f9ea6/60a8392e899484d81be55f89f6940c9ae5c5a053/,2018-03-12 17:21:17-07:00/2018-03-26 17:19:49-07:00/2018-10-17 13:42:37-07:00/2018-08-08 09:29:53-07:00/2019-02-27 13:49:59-08:00/,"Add support for parameter sweeps in depolarizer channel (#169)

If a job object already contains a parameter sweep, the depolarizer channel will augment by appending the error parameters as a factor to the parameter sweep.  Previously, the code would just obliterate any pre-existing parameter sweeps."
microsoft/Quantum,c6185a40259652632ab663d4765ca1bcd2e6b418,2020-07-13T16:38:19Z,d1bb1a6d66ea3af1defde435a57aa9060e3f9ece/,2020-07-13 11:47:59-07:00/,add YAML metadata for sample discoverability
XanaduAI/strawberryfields,9f19e69fb42a5fdc8f479a09ad04734fee06cfd3,2019-06-25T06:28:30Z,110d79c6c1f0be1c96b9f7be53a18a10530dde65/5535bfe587b711bae45aeb6760b859563ea8c6d9/d2ae8977c3c6489d59b438b3200257df23a8cf3b/9a011ed4b79335d781809ddddf22f37c071ecc6c/,2019-06-25 09:52:44-04:00/2020-04-02 22:19:53+10:18/2020-04-02 08:59:53-04:00/2020-06-17 08:20:28-04:00/,Fix bug in fock_prob
Qiskit/qiskit-terra,9c1cf93accfae597609bb93bdb8c68e0a45f60b2,2020-06-26T00:25:24Z,5e116b8e3f2a686bf2f725c0393bc34934979337/3e404aa0c467dc6a0d534e54a9f8bbe32bb75a46/b06b27582ae0bd703212210cb3a77577655aa6e6/069efe58d750e355c35295ebb56ffb148132a68f/,2020-08-06 13:08:22-04:00/2020-10-09 15:06:50-04:00/2020-07-17 13:29:40-07:00/2020-07-08 16:31:43-04:00/,"Removing `condition` argument from `apply_operation_back` (#4135)

* Removing `condition` argument from `apply_operation_back`

Fixes #2784 and #4044
Modifies the function defintion of `def apply_operation_back(self, op, qargs=None, cargs=None, condition=None):` to
`def apply_operation_back(self, op, qargs=None, cargs=None):`
As mentioned in #2784, done to make API less bulky and support `op.condition` over `condition` kwarg
Doing so also fixes #4044, as mentioned here https://github.com/Qiskit/qiskit-terra/issues/4044#issuecomment-606044121

The following were modified to account for change in function:
- Related function, `def apply_operation_front(self, op, qargs=None, cargs=None, condition=None):` was also modified to
`def apply_operation_front(self, op, qargs=None, cargs=None):`
- Related tests for functions `apply_operation_front` and `apply_operation_back` were modified
- Related usage of function `apply_operation_back` in converter, transpiler and dagcircuit were modified

* Adding PR Feedback
Based on PR feedback made the following changes:
- Added release note and minor fix in `compose`.
- Deprecated usage of optional `control` arg in `DAGNode`, `apply_operation_back`
and `apply_operation_front`.
- Removed usage of `control` arg in `_add_op_node`.

Co-authored-by: Kevin Krsulich <kevin.krsulich@ibm.com>
Co-authored-by: mergify[bot] <37929162+mergify[bot]@users.noreply.github.com>"
Qiskit/qiskit-ibmq-provider,e3f3a48d9ddd6ef95152f1b44e568dcd3a5725ed,2019-07-08T11:35:41Z,a8bdb68cf2e62a6e665789c913fc347ad6a5a087/a53ec8035bf87fc22ffe72caead58228775af777/c8088a7b154137d07c24634dc6550e3e79ee0ab8/4c86b6734dbe3d7c90790d51d2ca5a038b4d82ae/18aa470b8e047093ea75ce7e387a97f802420dc6/,2019-07-15 09:39:13-04:00/2020-05-01 11:17:41-04:00/2019-09-19 19:09:52+02:00/2019-09-24 17:58:57+02:00/2019-09-23 09:44:37+02:00/,"Additional IBMQFactory tests (#231)

* check api version for save_account

* make lint happy

* add more deprecated methods testing

* skip tests in windows

* check version for delete_account

* Revert delete_account and save_account

* Minor readability tweaks in tests"
Qiskit/qiskit-terra,cad289e7be5dbf0815eb57938ace97f76709eb73,2018-06-13T14:21:15Z,c67f33629bca473564f71995d210453ed31d2bfb/233682dd775fd2bc5f598ade05d0372194cf71ab/b9f33d2bea22d18e5dcf2557a7218827a201d294/a4331001f155549c5694408cf03e90ec4e37c11d/532a7c311c0af4652fe182e0d5e9d251e613ba98/a967fcd8e297b12c37d39bf0062ccabcb2081f95/8a01bcb7c7939baec90c6100a63c11448ae84530/4c743e9b7e6f3c8a901c24a6e5921c7a9ccab50c/6f93ff6071655ff8ef5f125e58a9a5c80449d2e5/ab5418362087ebc86057b75349f3c715dad093ed/fcaf3d5649a7176308a99ae80bf2a4f5d4639b2d/,2018-09-13 07:38:30+02:00/2018-11-13 13:37:03-05:00/2018-12-01 08:17:33-05:00/2018-11-14 04:30:21-05:00/2018-06-13 10:25:41-04:00/2019-01-14 13:03:54+01:00/2018-12-18 13:07:01+01:00/2018-09-20 18:54:39+02:00/2018-09-21 09:46:52+02:00/2018-07-05 23:09:14+02:00/2018-08-01 14:35:55-04:00/,Remove upper bound on dependencies
rigetti/pyquil,ee6a50541c3a0ea9d9c004553e32854f4207f3ca,2018-11-09T19:37:28Z,3f26ec119f80ba507c9be91716b4bc7f420ec75b/f98ec12ca09126cca73d3f7569b04dbbce0f7b84/a19975adaea0329d383830cb06406fe7f5395d42/7210fbe56290121c44da97b9ec6eea032fcdb612/,2019-02-07 12:59:32-08:00/2019-12-24 12:53:12-05:00/2019-07-30 20:39:40-07:00/2019-12-23 16:52:21-05:00/,"Api docs 2 (#663)

* Program API docs

* Fix sphinx_rtd_theme table wrapping yo yo yo

* Program organization

* Utility functions

* Remove from modules.rst

* Add a class docstring

* Sprinkle in xrefs

* Correct definition of protoquil

* maxdepth 1

* Update pauli operator algebra section (#679)

* Update pauli operator algebra section

* Update docs/source/advanced_usage.rst

Co-Authored-By: lcapelluto <laurencapelluto@gmail.com>

* fix note about parametric compilation"
Qiskit/qiskit-terra,f34a339d7608f211be50821db33db55031276d42,2020-03-26T16:18:42Z,dbaa65347bd6d839cc1a02ca3bf63aea00c7b24e/a0b65399f01dd281500b7b36c9346c9f003fae7e/b7fd3a8147236ea39c196a703d459b6aa28d5e5c/1cf917d0997b3ec2bd7df31a06d6acbab5c320e0/a9b68a5f6b108fcc981e64d2d822c556bdcdd0ab/d4bbaf605c985d66467fbc5460ba17bf6f7cdcbe/82bc5eabba50dae7b8734752c1b6e5035ec1a590/096f73802c585b294c1007be666b739fad2d3fc1/202efa71050701714f5dea0027ddd109ab74c70f/09240bb25b8117474b0d15467093126ac8115814/,2020-07-28 12:21:02-04:00/2020-04-18 13:22:45+02:00/2020-06-19 03:08:14-04:00/2020-07-08 13:49:15-04:00/2020-07-17 10:47:41-04:00/2020-05-15 15:03:16-04:00/2020-06-17 21:05:43-07:00/2020-07-10 09:07:46-04:00/2020-07-09 15:43:21-04:00/2020-04-12 20:39:51+09:00/,"Docathon: pulse visualizer (#3846)

* update docstring

* Update qiskit/visualization/pulse/matplotlib.py

Co-Authored-By: Lauren Capelluto <laurencapelluto@gmail.com>

* Update qiskit/visualization/pulse/interpolation.py

Co-Authored-By: Lauren Capelluto <laurencapelluto@gmail.com>

* Update qiskit/visualization/pulse/matplotlib.py

Co-Authored-By: Lauren Capelluto <laurencapelluto@gmail.com>

* Update qiskit/visualization/pulse/matplotlib.py

Co-Authored-By: Lauren Capelluto <laurencapelluto@gmail.com>

* Update qiskit/visualization/pulse/matplotlib.py

Co-Authored-By: Lauren Capelluto <laurencapelluto@gmail.com>

* suggested changes by lcapelluto

* update imports

* lint

* lint

* Update qiskit/visualization/pulse/matplotlib.py

Co-Authored-By: Lauren Capelluto <laurencapelluto@gmail.com>

* Update qiskit/visualization/pulse/matplotlib.py

Co-Authored-By: Lauren Capelluto <laurencapelluto@gmail.com>

* Update qiskit/visualization/pulse/matplotlib.py

Co-Authored-By: Lauren Capelluto <laurencapelluto@gmail.com>

* Update qiskit/visualization/pulse/matplotlib.py

Co-Authored-By: Lauren Capelluto <laurencapelluto@gmail.com>

* Update qiskit/visualization/pulse/matplotlib.py

Co-Authored-By: Lauren Capelluto <laurencapelluto@gmail.com>

* Update qiskit/visualization/pulse/matplotlib.py

Co-Authored-By: Lauren Capelluto <laurencapelluto@gmail.com>

* update return

* update docstring of interpolation module

* Update qiskit/visualization/pulse_visualization.py

Co-Authored-By: SooluThomas <soolu.elto@gmail.com>

* Update qiskit/visualization/pulse_visualization.py

Co-Authored-By: SooluThomas <soolu.elto@gmail.com>

* Update qiskit/visualization/pulse_visualization.py

Co-Authored-By: SooluThomas <soolu.elto@gmail.com>

* update typing and docstring

* update docstring

* fix cyclic import

* Update qiskit/visualization/__init__.py

Co-Authored-By: SooluThomas <soolu.elto@gmail.com>

* change import

* remove type hint for mpl object

* lint

* update interpolation docstrings

Co-authored-by: Lauren Capelluto <laurencapelluto@gmail.com>
Co-authored-by: SooluThomas <soolu.elto@gmail.com>"
Qiskit/qiskit-terra,b0ae982702ba35024a718a944642cddf7114ac0a,2017-05-11T10:03:05Z,c5c0e7ea71f7f7c8b1f15100bbbe83693b7241dc/986248c728b9c290d46e6ea9586aa26de0fd0190/466870e54fa012b78d8132691b0c2223b88ac04a/25869bfc29c66f001b58003458a7423a4eca3938/bd0b4e238276b9266967eb77aaf68897dcd21f64/fd4fdf45b2b6e0616da3e2a0f692be9b3b0b750f/3efa4f2658599466c72fc2bfc92f5504e1472276/,2017-07-24 09:40:53-04:00/2017-05-12 18:45:09-04:00/2017-07-17 09:32:50-04:00/2017-05-12 08:43:48+02:00/2017-05-11 18:12:45+02:00/2017-07-24 12:09:15-04:00/2018-05-16 13:37:52-04:00/,Test auto-linted.
Qiskit/qiskit-terra,b643cc9d8e3419f702c0a8a35c96ed50c1bf2327,2017-05-04T07:47:54Z,d603bd6c7b3525c4e3720ce6ed42e38f123fdd65/986248c728b9c290d46e6ea9586aa26de0fd0190/ab549d331ced4e4002cf635387987875bfb65461/ef2901dc75b69ca0b66c2372b789311201d1fef5/,2017-05-11 11:13:43+02:00/2017-05-12 18:45:09-04:00/2017-05-08 14:04:21-04:00/2017-05-07 22:35:14-04:00/,Fix execute Quantum Program and add more Tests
rigetti/pyquil,355f0c02e17a61dfadbd5b591279606fa0998cef,2018-10-29T20:07:30Z,f2df17f392606e4878ee097c98b64863c5956c94/,2018-11-01 12:59:11-07:00/,Bump pyquil version to v2.0.0.dev2
qiskit-community/qiskit-js,8f0938afaa5c560cb9956ecc0ed05e4743a8f5cc,2017-10-09T13:08:49Z,dfc6869a8bac7169aa4cafb6116c6f65d7ef25d9/,2017-11-22 11:25:01+01:00/,"Adding temporal instructions to install and use.

Until it´s published to npm."
XanaduAI/strawberryfields,9a3b41b07736280b4c74a999894d7737f37f38fd,2019-10-11T15:43:25Z,c93936f609293228ff61bde79250cf9954056b36/e1e1168e76a11135b944eac080a8e29d0e739219/b374f7a7ff21f3dfe2ae020bfa97dcc954325747/b808a354a7be052c2b7a159e1f1d79ae76521179/46299a09c71f5e3d51b6009da509052d8b5d7d2a/,2019-10-16 09:26:24-04:00/2020-02-26 10:09:15-05:00/2019-12-16 13:02:52-05:00/2019-10-22 08:21:21-04:00/2019-12-02 08:51:01-05:00/,"Refactor resizing part of subgraph module (#209)

* Add new resize function and remove old functions

* Fix pylint errors and class naming

* Finish tests

* Run black and fix pylint

* Fix tests

* Apply suggestions from code review

* Apply suggestions from code review

* Add postselect to autosummary in sample module

* Change resize sizing arguments and update tests"
rigetti/pyquil,96d6ca09289e32f37c79f50247652eba77b30b5d,2019-06-07T15:28:37Z,4fcb9c07bdf961b47e074cfec7e03edc14f706ff/,2019-06-24 16:27:45-07:00/,Ensure modifiers are preserved in Program.dagger() (#914)
Qiskit/qiskit-terra,2ca2653a3fb465e50297e715e5eebfd3468a3011,2020-01-16T02:45:57Z,8c20688ebd400e18ffec9dfb2815330ff1502557/,2020-04-03 18:16:41-04:00/,"Update schemas for parametric pulses (#3702)

* Update schemas for parametric pulses

* Update copy paste error :(((((((

* Update type of 'params'

* Add new fields to example jsons

* Update qiskit/schemas/examples/qobj_openpulse_example.json

remove trailing comma

Co-Authored-By: Diego M. Rodríguez <diego.plan9@gmail.com>

* Try out changing params to parameters to deal with type conflict

Co-authored-by: Diego M. Rodríguez <diego.plan9@gmail.com>"
qiskit-community/qiskit-vscode,18de19e51ac18ddc11f751b37a412250157b32fc,2019-05-14T04:16:57Z,9a37634c871167480a8aa4d41b0ab3f33cf2297b/,2019-05-20 18:21:06+02:00/,updated changelog file
quantumlib/Cirq,3d7783bf9a36afe72cced78a5a0f29af428ac271,2019-09-26T10:35:43Z,e9884bc4f90c129623e160d115e4f4f794d8f6f6/f2631ac8bcd7237b9b94a4b6b6b925d013ecd513/,2019-09-30 17:30:53-07:00/2020-04-24 16:34:04-07:00/,"Remove prespecified control qubits from ControlledGate. (#2090)

Also rename controlled_by to control to allow for no qubits to be specified in case of operating on Gates."
XanaduAI/strawberryfields,bcbafdd6c98dee67f4a1e3265a1a9c6a6117c81d,2019-10-22T21:43:36Z,3294566febb997f83440badbd3639be31bca42b3/927351a84e00c1046620ec387284cdcbd3b316f6/fafc9da20ee546ad22768f96531f76afb96eb444/,2020-02-24 13:58:10-05:00/2019-11-04 11:04:47-05:00/2020-03-31 00:49:12+10:18/,Fix single sample bug (#224)
rigetti/pyquil,035f9e839374d4435086a8158a556e7b4ade7914,2018-11-09T20:37:43Z,db2b9cc4e3fa85d11b579293ec7d738247b364a3/,2018-12-03 11:47:40-08:00/,Add coming soon message (#684)
quantumlib/Cirq,f32a26258af2da2018c1136b9fea6869678ba59e,2018-04-16T20:19:40Z,213ba40299faacd348768565a2ab7e443f5f87b9/e21932a57c58a3d7b5612dcb52304a5ef3837fa0/fa102af24a422247c554b3f9a2cd829d69647d74/c2e90b3b80d1c87a68881828c38ec2e15fca6c98/ad9e854113282a68b8118134314735c67c9394af/a2593bcdb337b6b5b6f23cdaadf9862fb314ded3/ebd43dffb3c4c718977e6f2b2e159908a4e2030f/7bae722fc1e38fca2e2554ebf6316fe62f1134d6/d76b23e9b22d0abf82c30d4f00b276ee311324f0/7f85f548e14b10d61372087f17749cdae431e2b7/,2018-10-18 13:53:49-07:00/2018-04-16 14:46:05-07:00/2018-05-30 17:43:07-07:00/2018-04-16 15:54:28-07:00/2018-06-21 18:22:20-07:00/2019-08-12 12:43:56-07:00/2018-06-12 13:25:34-07:00/2018-04-25 18:49:46-07:00/2018-07-13 23:26:47-07:00/2019-08-22 10:59:35-07:00/,Simplify xmon_simulator with unique measurement keys (#296)
softwareQinc/staq,b13b68cddac0b83d074515a985c14e68038995af,2019-11-18T18:56:16Z,2dde4dcd383f8dc47731974b5df39c8b00f56c09/a1d006f63f6239ca9265a316573079c5bb477921/8f94b0ba29fee99414f09d18b67bba5361cf06aa/6218940460d682d40b35a6ece4b6c9571eedbcb6/f4e48b00f920bab82dfab8e4042eb1749996ed23/f50091aef111f54eb7920970ed31a33e56c32fea/,2019-12-10 21:11:31-05:00/2019-12-10 20:33:19-05:00/2019-12-09 16:51:03-04:00/2019-11-18 15:06:37-04:00/2019-12-10 20:21:39-05:00/2019-11-18 15:12:20-04:00/,New devices + demos
qiskit-community/qiskit-vscode,06b8bc83ddf5a2e822ea4e448090fa40292c05bd,2018-06-13T16:04:19Z,e7341e9145e6625fdd92d315cb8fe118eb58b113/,2018-07-17 16:52:07+02:00/,Adding a button to get the status of IBMQ devices
